Title,Date,title_nostop,title_stemmed,sentiment_score
"['danske', 'eliteaktier', 'laver', 'gældshattrick', 'kun', 'to', 'firmaer', 'skiller', 'sig', 'ud', 'fra', 'mængden', 'af', 'stærke', 'solide', 'danske', 'selskaber']",2021-03-29,"['danske', 'eliteaktier', 'laver', 'gældshattrick', 'kun', 'to', 'firmaer', 'skiller', 'mængden', 'stærke', 'solide', 'danske', 'selskaber']","['dansk', 'eliteakti', 'lav', 'gældshattrick', 'kun', 'to', 'firma', 'skil', 'mæng', 'stærk', 'solid', 'dansk', 'selskab']",0.0
"['novo', 'nordisks', 'fedmemiddel', 'anbefales', 'godkendt', 'til', 'unge']",2021-03-26,"['novo', 'nordisks', 'fedmemiddel', 'anbefales', 'godkendt', 'unge']","['novo', 'nordisk', 'fedmemiddel', 'anbefal', 'godkend', 'ung']",2.0
"['aktiestatus', 'rockwool', 'og', 'mærsk', 'ligger', 'forrest', 'i', 'grønt', 'c25']",2021-03-26,"['aktiestatus', 'rockwool', 'mærsk', 'ligger', 'forrest', 'grønt', 'c25']","['aktiestatus', 'rockwool', 'mærsk', 'lig', 'forrest', 'grønt', 'c25']",0.0
"['novo', 'nordiskguldminen', 'pharmatech', 'udpeger', 'ny', 'topchef']",2021-03-26,"['novo', 'nordiskguldminen', 'pharmatech', 'udpeger', 'ny', 'topchef']","['novo', 'nordiskguldmin', 'pharmatech', 'udpeg', 'ny', 'topchef']",0.0
"['danske', 'bank', 'til', 'de', 'danske', 'investorer', 'tid', 'til', 'at', 'nedbringe', 'den', 'tunge', 'overvægt', 'af', 'danske', 'sundhedsaktier']",2021-03-26,"['danske', 'bank', 'danske', 'investorer', 'tid', 'nedbringe', 'tunge', 'overvægt', 'danske', 'sundhedsaktier']","['dansk', 'bank', 'dansk', 'investor', 'tid', 'nedbring', 'tung', 'overvæg', 'dansk', 'sundhedsakti']",-1.0
"['lars', 'fruergaard', 'tror', 'på', '2025mål', 'men', 'regningen', 'fra', 'coronapandemien', 'skaber', 'alligevel', 'en', 'usikkerhed']",2021-03-25,"['lars', 'fruergaard', 'tror', '2025mål', 'regningen', 'coronapandemien', 'skaber', 'alligevel', 'usikkerhed']","['lar', 'fruergaard', 'tror', '2025mål', 'regning', 'coronapandemi', 'skab', 'alligevel', 'usikker']",-2.0
"['aktiestatus', 'flügger', 'går', 'frem', 'i', 'negativt', 'marked']",2021-03-25,"['aktiestatus', 'flügger', 'går', 'frem', 'negativt', 'marked']","['aktiestatus', 'flügger', 'går', 'frem', 'negativt', 'marked']",-2.0
"['løven', 'gør', 'plads', 'til', 'ny', 'ejer', 'i', 'bestyrelse', 'tidligere', 'novochef', 'siger', 'farvel']",2021-03-24,"['løven', 'gør', 'plads', 'ny', 'ejer', 'bestyrelse', 'tidligere', 'novochef', 'siger', 'farvel']","['løv', 'gør', 'plad', 'ny', 'ejer', 'bestyr', 'tid', 'novochef', 'sig', 'farvel']",0.0
"['novo', 'nordisk', 'tavs', 'om', 'svipser', 'i', 'usa']",2021-03-23,"['novo', 'nordisk', 'tavs', 'svipser', 'usa']","['novo', 'nordisk', 'tav', 'svips', 'usa']",0.0
"['mærsk', 'sank', 'til', 'bunds', 'efter', 'sænket', 'handelsanbefaling', 'her', 'er', 'aktierne', 'der', 'løb', 'med', 'opmærksomheden', 'tirsdag']",2021-03-23,"['mærsk', 'sank', 'bunds', 'sænket', 'handelsanbefaling', 'aktierne', 'løb', 'opmærksomheden', 'tirsdag']","['mærsk', 'sank', 'bund', 'sænk', 'handelsanbefaling', 'akti', 'løb', 'opmærksom', 'tirsdag']",0.0
"['før', 'markedet', 'åbner', 'zealand', 'står', 'til', 'stor', 'belønning', 'efter', 'fdagodkendelse']",2021-03-23,"['før', 'markedet', 'åbner', 'zealand', 'står', 'stor', 'belønning', 'fdagodkendelse']","['før', 'marked', 'åbn', 'zealand', 'står', 'stor', 'belønning', 'fdagodkend']",2.0
"['novo', 'nordisk', 'får', 'afslag', 'fra', 'fda', 'ny', 'udgave', 'af', 'storsællert', 'kan', 'ikke', 'godkendes', 'endnu']",2021-03-23,"['novo', 'nordisk', 'får', 'afslag', 'fda', 'ny', 'udgave', 'storsællert', 'kan', 'godkendes', 'endnu']","['novo', 'nordisk', 'får', 'afslag', 'fda', 'ny', 'udgav', 'storsællert', 'kan', 'godk', 'endnu']",0.0
"['novo', 'nordisks', 'lille', 'guldmine', 'pharmatech', 'lander', 'rekordhøjt', 'overskud', 'på', '114', 'mio', 'kr']",2021-03-22,"['novo', 'nordisks', 'lille', 'guldmine', 'pharmatech', 'lander', 'rekordhøjt', 'overskud', '114', 'mio', 'kr']","['novo', 'nordisk', 'lil', 'guldmin', 'pharmatech', 'land', 'rekordhøjt', 'overskud', '114', 'mio', 'kr']",0.0
"['novoejer', 'venter', 'flere', 'store', 'opkøb', 'efter', 'rekordår', 'med', 'vores', 'ekspansion', 'i', 'usa', 'og', 'asien', 'tror', 'og', 'håber', 'jeg', 'at', 'vi', 'i', '2021', 'øger', 'investeringerne']",2021-03-19,"['novoejer', 'venter', 'flere', 'store', 'opkøb', 'rekordår', 'vores', 'ekspansion', 'usa', 'asien', 'tror', 'håber', '2021', 'øger', 'investeringerne']","['novoej', 'vent', 'fler', 'stor', 'opkøb', 'rekordår', 'vor', 'ekspansion', 'usa', 'asi', 'tror', 'håb', '2021', 'øger', 'investering']",2.0
"['investorredaktør', 'her', 'er', 'hvad', '17', 'år', 'i', 'aktiemarkedet', 'har', 'lært', 'mig', 'held', 'hype', 'og', 'hurtige', 'gevinster', 'holder', 'ikke', 'i', 'længden']",2021-03-19,"['investorredaktør', '17', 'år', 'aktiemarkedet', 'lært', 'held', 'hype', 'hurtige', 'gevinster', 'holder', 'længden']","['investorredaktør', '17', 'år', 'aktiemarked', 'lært', 'held', 'hyp', 'hurt', 'gevinst', 'hold', 'læng']",5.0
"['investorredaktør', 'jeg', 'tabte', 'på', 'hype', 'høj', 'risiko', 'og', 'skrammelaktier', 'her', 'er', 'hvad', '17', 'år', 'i', 'aktiemarkedet', 'har', 'lært', 'mig']",2021-03-19,"['investorredaktør', 'tabte', 'hype', 'høj', 'risiko', 'skrammelaktier', '17', 'år', 'aktiemarkedet', 'lært']","['investorredaktør', 'tabt', 'hyp', 'høj', 'risiko', 'skrammelakti', '17', 'år', 'aktiemarked', 'lært']",-2.0
"['novoejer', 'får', 'rekordoverskud', 'på', '29', 'mia', 'kr', 'i', '2020', 'formue', 'stiger', 'til', '457', 'mia', 'kr']",2021-03-19,"['novoejer', 'får', 'rekordoverskud', '29', 'mia', 'kr', '2020', 'formue', 'stiger', '457', 'mia', 'kr']","['novoej', 'får', 'rekordoverskud', '29', 'mia', 'kr', '2020', 'formu', 'stig', '457', 'mia', 'kr']",0.0
"['novo', 'nordisk', 'starter', 'nyt', 'fedtleverforsøg', 'med', 'amerikanske', 'gilead', 'efter', 'lovende', 'resultater']",2021-03-18,"['novo', 'nordisk', 'starter', 'nyt', 'fedtleverforsøg', 'amerikanske', 'gilead', 'lovende', 'resultater']","['novo', 'nordisk', 'start', 'nyt', 'fedtleverforsøg', 'amerikansk', 'gilead', 'lov', 'resultat']",2.0
"['nordea', 'coronavaccine', 'kan', 'tæt', 'på', 'firedoble', 'bavarian', 'nordicaktiens', 'værdi']",2021-03-18,"['nordea', 'coronavaccine', 'kan', 'tæt', 'firedoble', 'bavarian', 'nordicaktiens', 'værdi']","['nordea', 'coronavaccin', 'kan', 'tæt', 'firedobl', 'bavarian', 'nordicakti', 'værdi']",0.0
"['nordea', 'coronavaccine', 'kan', 'tæt', 'på', 'firedoble', 'bavarian', 'nordicaktiens', 'værdi']",2021-03-18,"['nordea', 'coronavaccine', 'kan', 'tæt', 'firedoble', 'bavarian', 'nordicaktiens', 'værdi']","['nordea', 'coronavaccin', 'kan', 'tæt', 'firedobl', 'bavarian', 'nordicakti', 'værdi']",0.0
"['aktiechef', 'peger', 'på', 'flere', 'gode', 'grunde', 'til', 'at', 'eje', 'danske', 'aktier', 'se', 'hvilke', 'han', 'selv', 'har', 'i', 'porteføljen']",2021-03-18,"['aktiechef', 'peger', 'flere', 'gode', 'grunde', 'eje', 'danske', 'aktier', 'se', 'hvilke', 'porteføljen']","['aktiechef', 'peg', 'fler', 'god', 'grund', 'eje', 'dansk', 'akti', 'se', 'hvilk', 'portefølj']",0.0
"['formand', 'er', 'fuld', 'af', 'optimisme', 'for', 'novo', 'nordisks', 'vækstmotor', 'vi', 'har', 'semaglutid', 'som', 'kan', 'skabe', 'vækst', 'i', 'mange', 'år', 'hvis', 'vi', 'gør', 'det', 'rigtigt']",2021-03-17,"['formand', 'fuld', 'optimisme', 'novo', 'nordisks', 'vækstmotor', 'semaglutid', 'kan', 'skabe', 'vækst', 'år', 'gør', 'rigtigt']","['formand', 'fuld', 'optimism', 'novo', 'nordisk', 'vækstmotor', 'semaglutid', 'kan', 'skab', 'vækst', 'år', 'gør', 'rigt']",4.0
"['novo', 'var', 'vaks', 'ved', 'havelågen', 'da', 'henrik', 'poulsen', 'forlod', 'ørsted']",2021-03-17,"['novo', 'vaks', 'ved', 'havelågen', 'henrik', 'poulsen', 'forlod', 'ørsted']","['novo', 'vak', 'ved', 'havelåg', 'henrik', 'pouls', 'forlod', 'ørsted']",0.0
"['novo', 'nordisk', 'skyder', 'flere', 'penge', 'i', 'diabetesapp']",2021-03-17,"['novo', 'nordisk', 'skyder', 'flere', 'penge', 'diabetesapp']","['novo', 'nordisk', 'skyd', 'fler', 'peng', 'diabetesap']",0.0
"['morgenbriefing', 'stærke', 'c25selskaber', 'folk', 'vælter', 'ind', 'på', 'skats', 'side', 'grundfos', 'godt', 'ind', 'i', '2021', 'novo', 'nordisk', 'fonden', 'drøfter', 'vaccineproduktion', 'i', 'danmark']",2021-03-16,"['morgenbriefing', 'stærke', 'c25selskaber', 'folk', 'vælter', 'skats', 'side', 'grundfos', 'godt', '2021', 'novo', 'nordisk', 'fonden', 'drøfter', 'vaccineproduktion', 'danmark']","['morgenbriefing', 'stærk', 'c25selskab', 'folk', 'vælt', 'skat', 'sid', 'grundfo', 'godt', '2021', 'novo', 'nordisk', 'fond', 'drøft', 'vaccineproduktion', 'danmark']",3.0
"['lars', 'rebien', 'om', 'statslig', 'vaccineproduktion', 'sporene', 'skræmmer']",2021-03-15,"['lars', 'rebien', 'statslig', 'vaccineproduktion', 'sporene', 'skræmmer']","['lar', 'rebi', 'stats', 'vaccineproduktion', 'spor', 'skræm']",0.0
"['novo', 'nordisk', 'fonden', 'drøfter', 'vaccineproduktion', 'i', 'danmark', 'med', 'regeringen']",2021-03-15,"['novo', 'nordisk', 'fonden', 'drøfter', 'vaccineproduktion', 'danmark', 'regeringen']","['novo', 'nordisk', 'fond', 'drøft', 'vaccineproduktion', 'danmark', 'regering']",0.0
"['stor', 'optur', 'det', 'danske', 'aktiemarked', 'er', 'nu', 'større', 'end', 'italiens']",2021-03-15,"['stor', 'optur', 'danske', 'aktiemarked', 'større', 'italiens']","['stor', 'optur', 'dansk', 'aktiemarked', 'stør', 'itali']",0.0
"['morgenbriefing', 'spildt', 'skattearbejde', 'koster', 'firmaer', '300', 'mio', 'chef', 'i', 'novodivision', 'tror', 'på', 'blockbustere', 'i', 'fremtiden', 'presset', 'stiger', 'på', 'new', 'yorks', 'guvernør']",2021-03-15,"['morgenbriefing', 'spildt', 'skattearbejde', 'koster', 'firmaer', '300', 'mio', 'chef', 'novodivision', 'tror', 'blockbustere', 'fremtiden', 'presset', 'stiger', 'new', 'yorks', 'guvernør']","['morgenbriefing', 'spild', 'skattearbejd', 'kost', 'firma', '300', 'mio', 'chef', 'novodivision', 'tror', 'blockbust', 'fremtid', 'pres', 'stig', 'new', 'york', 'guvernør']",-4.0
"['novoformand', 'om', 'kvinder', 'i', 'ledelse', 'i', 'min', 'rolle', 'som', 'leder', 'har', 'jeg', 'ikke', 'gjort', 'nok']",2021-03-12,"['novoformand', 'kvinder', 'ledelse', 'rolle', 'leder', 'gjort', 'nok']","['novoformand', 'kvind', 'led', 'rol', 'led', 'gjort', 'nok']",0.0
"['niels', 'lunde', 'derfor', 'er', 'thomas', 'senderovitz', 'skifte', 'til', 'novo', 'nordisk', 'glædeligt']",2021-03-11,"['niels', 'lunde', 'derfor', 'thomas', 'senderovitz', 'skifte', 'novo', 'nordisk', 'glædeligt']","['niel', 'lund', 'derfor', 'thoma', 'senderovitz', 'skift', 'novo', 'nordisk', 'glæd']",3.0
"['corona', 'får', 'private', 'investorer', 'til', 'at', 'vælte', 'ind', 'i', 'aktiemarkedet']",2021-03-11,"['corona', 'får', 'private', 'investorer', 'vælte', 'aktiemarkedet']","['corona', 'får', 'privat', 'investor', 'vælt', 'aktiemarked']",0.0
"['lægemiddelstyrelsens', 'direktør', 'stopper', 'får', 'job', 'i', 'novo', 'nordisk']",2021-03-09,"['lægemiddelstyrelsens', 'direktør', 'stopper', 'får', 'job', 'novo', 'nordisk']","['lægemiddelstyr', 'direktør', 'stop', 'får', 'job', 'novo', 'nordisk']",-1.0
"['kursfald', 'til', 'danske', 'aktier', 'for', 'fjerde', 'handelsdag', 'i', 'træk', 'her', 'er', 'aktierne', 'der', 'løb', 'med', 'overskrifterne', 'i', 'fredagens', 'handel']",2021-03-05,"['kursfald', 'danske', 'aktier', 'fjerde', 'handelsdag', 'træk', 'aktierne', 'løb', 'overskrifterne', 'fredagens', 'handel']","['kursfald', 'dansk', 'akti', 'fjerd', 'handelsdag', 'træk', 'akti', 'løb', 'overskrift', 'fredag', 'handel']",0.0
"['finanshus', 'ser', 'klart', 'pres', 'på', 'novotopsællert', 'novo', 'nordisks', 'markedsandel', 'globalt', 'på', 'ca', '50', 'pct', 'og', 'markedsandelen', 'i', 'usa', 'er', 'muligvis', 'i', 'farezonen']",2021-03-05,"['finanshus', 'ser', 'klart', 'pres', 'novotopsællert', 'novo', 'nordisks', 'markedsandel', 'globalt', 'ca', '50', 'pct', 'markedsandelen', 'usa', 'muligvis', 'farezonen']","['finanshus', 'ser', 'klart', 'pres', 'novotopsællert', 'novo', 'nordisk', 'markedsandel', 'globalt', 'ca', '50', 'pct', 'markedsandel', 'usa', 'muligvis', 'farezon']",1.0
"['morgenbriefing', 'aktierne', 'falder', 'igen', 'over', '25000', 'jobopslag', 'danmark', 'indgår', 'vaccineaftale']",2021-03-05,"['morgenbriefing', 'aktierne', 'falder', 'igen', '25000', 'jobopslag', 'danmark', 'indgår', 'vaccineaftale']","['morgenbriefing', 'akti', 'fald', 'igen', '25000', 'jobopslag', 'danmark', 'indgår', 'vaccineaftal']",0.0
"['konkurrent', 'overgår', 'novo', 'nordisks', 'storsællert', 'i', 'afgørende', 'studie']",2021-03-04,"['konkurrent', 'overgår', 'novo', 'nordisks', 'storsællert', 'afgørende', 'studie']","['konkurrent', 'overgår', 'novo', 'nordisk', 'storsællert', 'afgør', 'studi']",1.0
"['udviklingen', 'i', 'danske', 'medicinalpatenter', 'er', 'stagneret', 'der', 'skal', 'man', 'være', 'mere', 'ambitiøs', 'end', 'at', 'sige', 'at', 'stagnation', 'er', 'godt']",2021-03-03,"['udviklingen', 'danske', 'medicinalpatenter', 'stagneret', 'mere', 'ambitiøs', 'sige', 'stagnation', 'godt']","['udvikling', 'dansk', 'medicinalpatent', 'stagn', 'mer', 'ambitiøs', 'sig', 'stagnation', 'godt']",5.0
"['nordea', 'derfor', 'accelererer', 'novo', 'nordisks', 'fedmesalg', 'tidligere', 'end', 'ventet']",2021-03-01,"['nordea', 'derfor', 'accelererer', 'novo', 'nordisks', 'fedmesalg', 'tidligere', 'ventet']","['nordea', 'derfor', 'acceler', 'novo', 'nordisk', 'fedmesalg', 'tid', 'vent']",0.0
"['renteskræmte', 'investorer', 'sælger', 'ud', 'af', 'c25aktier', 'disse', 'aktier', 'tager', 'fokus', 'i', 'dagens', 'handel']",2021-02-26,"['renteskræmte', 'investorer', 'sælger', 'c25aktier', 'aktier', 'tager', 'fokus', 'dagens', 'handel']","['renteskræmt', 'investor', 'sælg', 'c25akti', 'akti', 'tag', 'fokus', 'dag', 'handel']",0.0
"['novo', 'nordisk', 'drømmer', 'stort', 'med', 'tabletter', 'drømmen', 'for', 'os', 'kan', 'være', 'at', 'folk', 'med', 'kroniske', 'sygdomme', 'på', 'sigt', 'ikke', 'længere', 'behøver', 'at', 'injicere', 'sig']",2021-02-26,"['novo', 'nordisk', 'drømmer', 'stort', 'tabletter', 'drømmen', 'kan', 'folk', 'kroniske', 'sygdomme', 'sigt', 'længere', 'behøver', 'injicere']","['novo', 'nordisk', 'drøm', 'stort', 'tablet', 'drøm', 'kan', 'folk', 'kronisk', 'sygdom', 'sigt', 'læng', 'behøv', 'injic']",-2.0
"['novo', 'nordisks', 'forskningsdirektør', 'om', 'få', 'år', 'vil', 'det', 'være', 'uetisk', 'ikke', 'at', 'behandle', 'fedme', 'med', 'medicin']",2021-02-26,"['novo', 'nordisks', 'forskningsdirektør', 'få', 'år', 'uetisk', 'behandle', 'fedme', 'medicin']","['novo', 'nordisk', 'forskningsdirektør', 'få', 'år', 'uetisk', 'behandl', 'fedm', 'medicin']",-2.0
"['falck', 'vil', 'sende', 'droner', 'med', 'paramedicinere', 'ud', 'til', 'folk', 'i', 'nød', 'indgår', 'samarbejde', 'med', 'dronefirma', 'fra', 'silicon', 'valley']",2021-02-25,"['falck', 'sende', 'droner', 'paramedicinere', 'folk', 'nød', 'indgår', 'samarbejde', 'dronefirma', 'silicon', 'valley']","['falck', 'send', 'dron', 'paramedicin', 'folk', 'nød', 'indgår', 'samarbejd', 'dronefirma', 'silicon', 'valley']",0.0
"['novo', 'nordisk', 'skyder', '500', 'mio', 'kr', 'i', 'sjællandsk', 'fabrik']",2021-02-25,"['novo', 'nordisk', 'skyder', '500', 'mio', 'kr', 'sjællandsk', 'fabrik']","['novo', 'nordisk', 'skyd', '500', 'mio', 'kr', 'sjællandsk', 'fabrik']",0.0
"['lars', 'fruergaard', 'min', 'konklusion', 'er', 'at', 'vi', 'står', 'stærkere', 'i', 'usa', 'end', 'vi', 'har', 'gjort', 'i', 'en', 'række', 'år']",2021-02-24,"['lars', 'fruergaard', 'konklusion', 'står', 'stærkere', 'usa', 'gjort', 'række', 'år']","['lar', 'fruergaard', 'konklusion', 'står', 'stærk', 'usa', 'gjort', 'ræk', 'år']",2.0
"['hold', 'øje', 'med', 'de', 'her', 'fem', 'aktier', 'de', 'kan', 'afgøre', 'afkastet', 'for', 'det', 'samlede', 'amerikanske', 'aktiemarked', 'investor', 'kalder', 'udviklingen', 'alarmerende']",2021-02-24,"['hold', 'øje', 'fem', 'aktier', 'kan', 'afgøre', 'afkastet', 'samlede', 'amerikanske', 'aktiemarked', 'investor', 'kalder', 'udviklingen', 'alarmerende']","['hold', 'øje', 'fem', 'akti', 'kan', 'afgør', 'afkast', 'samled', 'amerikansk', 'aktiemarked', 'investor', 'kald', 'udvikling', 'alarm']",-2.0
"['morgenbriefing', 'hård', 'strid', 'om', 'genåbning', 'af', 'danmark', 'novochef', 'afblæser', 'den', 'amerikanske', 'krise', 'blodbad', 'i', 'techaktier', 'blev', 'afværget', 'af', 'fedchef']",2021-02-24,"['morgenbriefing', 'hård', 'strid', 'genåbning', 'danmark', 'novochef', 'afblæser', 'amerikanske', 'krise', 'blodbad', 'techaktier', 'afværget', 'fedchef']","['morgenbriefing', 'hård', 'strid', 'genåbning', 'danmark', 'novochef', 'afblæs', 'amerikansk', 'kris', 'blodbad', 'techakti', 'afværg', 'fedchef']",-5.0
"['henrik', 'poulsen', 'træder', 'ind', 'i', 'bestyrelsen', 'hos', 'novo', 'nordisk', 'og', 'novo', 'holdings']",2021-02-23,"['henrik', 'poulsen', 'træder', 'bestyrelsen', 'novo', 'nordisk', 'novo', 'holdings']","['henrik', 'pouls', 'træd', 'bestyr', 'novo', 'nordisk', 'novo', 'holding']",0.0
"['se', 'listen', 'over', 'verdens', 'ti', 'største', 'dividendeaktier', 'mangeårig', 'topudbetaler', 'dropper', 'helt', 'ud', 'af', 'toppen']",2021-02-22,"['se', 'listen', 'verdens', 'ti', 'største', 'dividendeaktier', 'mangeårig', 'topudbetaler', 'dropper', 'helt', 'toppen']","['se', 'list', 'verd', 'ti', 'størst', 'dividendeakti', 'mangeår', 'topudbetal', 'drop', 'helt', 'top']",2.0
"['udbytteaktier', 'får', 'hug', 'men', 'kapitalforvalter', 'venter', 'comeback']",2021-02-22,"['udbytteaktier', 'får', 'hug', 'kapitalforvalter', 'venter', 'comeback']","['udbytteakti', 'får', 'hug', 'kapitalforvalt', 'vent', 'comeback']",1.0
"['novoejer', 'i', 'milliardopkøb', 'i', 'canada', 'har', 'flere', 'kandidater', 'i', 'kikkerten']",2021-02-22,"['novoejer', 'milliardopkøb', 'canada', 'flere', 'kandidater', 'kikkerten']","['novoej', 'milliardopkøb', 'canada', 'fler', 'kandidat', 'kikkert']",0.0
"['her', 'er', 'de', 'dyreste', 'og', 'billigste', 'aktier', 'i', 'c25', 'særligt', 'én', 'aktie', 'stikker', 'ud']",2021-02-22,"['dyreste', 'billigste', 'aktier', 'c25', 'særligt', 'én', 'aktie', 'stikker']","['dyrest', 'bil', 'akti', 'c25', 'sær', 'én', 'akti', 'stik']",0.0
"['flsaktien', 'helt', 'til', 'tops', 'her', 'er', 'fem', 'aktier', 'der', 'stjal', 'fokus', 'i', 'fredagens', 'handel']",2021-02-19,"['flsaktien', 'helt', 'tops', 'fem', 'aktier', 'stjal', 'fokus', 'fredagens', 'handel']","['flsakti', 'helt', 'top', 'fem', 'akti', 'stjal', 'fokus', 'fredag', 'handel']",0.0
"['markedet', 'lukker', 'vestas', 'og', 'tung', 'medicinalsektor', 'holdt', 'c25', 'nede']",2021-02-19,"['markedet', 'lukker', 'vestas', 'tung', 'medicinalsektor', 'holdt', 'c25', 'nede']","['marked', 'luk', 'vesta', 'tung', 'medicinalsektor', 'hold', 'c25', 'ned']",0.0
"['aktiestatus', 'vestas', 'trækker', 'c25', 'med', 'i', 'sumpen']",2021-02-19,"['aktiestatus', 'vestas', 'trækker', 'c25', 'sumpen']","['aktiestatus', 'vesta', 'træk', 'c25', 'sump']",0.0
"['nye', 'kursmål', 'skyller', 'ind', 'over', 'c25', 'her', 'er', 'fire', 'aktier', 'der', 'rykker', 'i', 'dagens', 'handel']",2021-02-19,"['nye', 'kursmål', 'skyller', 'c25', 'fire', 'aktier', 'rykker', 'dagens', 'handel']","['nye', 'kursmål', 'skyl', 'c25', 'fir', 'akti', 'ryk', 'dag', 'handel']",0.0
"['nyt', 'kursfald', 'til', 'c25indekset', 'her', 'er', 'fire', 'aktier', 'der', 'løb', 'med', 'opmærksomheden']",2021-02-18,"['nyt', 'kursfald', 'c25indekset', 'fire', 'aktier', 'løb', 'opmærksomheden']","['nyt', 'kursfald', 'c25indeks', 'fir', 'akti', 'løb', 'opmærksom']",0.0
"['aktiestatus', 'vestas', 'og', 'novo', 'nordisk', 'blandt', 'taberne', 'i', 'mindre', 'c25fald']",2021-02-18,"['aktiestatus', 'vestas', 'novo', 'nordisk', 'blandt', 'taberne', 'mindre', 'c25fald']","['aktiestatus', 'vesta', 'novo', 'nordisk', 'bland', 'tab', 'mindr', 'c25fald']",0.0
"['disse', 'aktier', 'tager', 'fokus', 'i', 'dagens', 'handel', 'analytikere', 'fastholder', 'negativt', 'syn', 'på', 'vestas', 'og', 'ørsted']",2021-02-18,"['aktier', 'tager', 'fokus', 'dagens', 'handel', 'analytikere', 'fastholder', 'negativt', 'syn', 'vestas', 'ørsted']","['akti', 'tag', 'fokus', 'dag', 'handel', 'analytik', 'fasthold', 'negativt', 'syn', 'vesta', 'ørsted']",-2.0
"['analytiker', 'efter', 'nye', 'data', 'fra', 'novokonkurrent', 'fejer', 'ikke', 'novo', 'nordisks', 'storsællert', 'af', 'banen']",2021-02-17,"['analytiker', 'nye', 'data', 'novokonkurrent', 'fejer', 'novo', 'nordisks', 'storsællert', 'banen']","['analytik', 'nye', 'data', 'novokonkurrent', 'fej', 'novo', 'nordisk', 'storsællert', 'ban']",0.0
"['bestyrelsesmedlem', 'i', 'novo', 'nordisk', 'køber', '552', 'aktier']",2021-02-16,"['bestyrelsesmedlem', 'novo', 'nordisk', 'køber', '552', 'aktier']","['bestyrelsesmedlem', 'novo', 'nordisk', 'køb', '552', 'akti']",0.0
"['novo', 'nordisks', 'messi', 'efterlod', 'konkurrenterne', 'på', 'perronen', 'og', 'selskabet', 'kan', 'buldre', 'videre', 'uden', 'ham', 'jeg', 'er', 'blevet', 'drillet', 'med', 'hvorfor', 'vi', 'var', 'så', 'langsomme', 'det', 'siger', 'folk', 'ikke', 'mere']",2021-02-16,"['novo', 'nordisks', 'messi', 'efterlod', 'konkurrenterne', 'perronen', 'selskabet', 'kan', 'buldre', 'videre', 'uden', 'blevet', 'drillet', 'hvorfor', 'så', 'langsomme', 'siger', 'folk', 'mere']","['novo', 'nordisk', 'messi', 'efterlod', 'konkurrent', 'perron', 'selskab', 'kan', 'buldr', 'vid', 'uden', 'blev', 'dril', 'hvorfor', 'så', 'langsom', 'sig', 'folk', 'mer']",0.0
